,Name,Age,90s,Gls/90,Ast/90,PK/90,Non PK Gls/90,Yellow Cards/90,Red Cards/90,xG/90,non PK xG/90,xA/90,Shots/90,Shots on Target/90,Free Kicks/90,Pass Cmp/90,Pass Cmp Pctg,Short Pass Cmp/90,Short Pass Cmp Pctg,Medium Pass Cmp/90,Medium Pass Cmp Pctg,Long Pass Cmp/90,Long Pass Cmp Pctg,Attacking Passes/90,Successful Box Crosses/90,Progressing Passes/90,Through Balls/90,Passes under pressure/90,Switches/90,Crosses/90,Bad Passes/90,SCA/90,GCA/90,Tkl Won/90,Tkl Success Rate,Tkl vs Dribbles/90,Tkl vs. dribbles Success Rate,Successful Presses/90,Press Success Rate,Blocks/90,Int/90,Clearances/90,Errors/90,Touches/90,Mid 3rd Touches/90,Att 3rd Touchs/90,Att Pen Touches/90,Successful Dribbles/90,Dribble Success Rate,Carries/90,Progressive Carries/90,Attacking Carries/90,Bad Dribbles /90,Rec/90,Rec Success Rate,Fouls Committed/90,Fouls drawn/90,PKs won/90,PKs conceded/90,Loose Balls Recov/90,Aerial Battles Won/90,Aerial Battle Success Rate,Position Group,Position Subgroup,Club Tier,European
413,Moussa Dembélé,25,13.7,0.5839416058394161,0.07299270072992702,0.29197080291970806,0.29197080291970806,0.21897810218978103,0.0,0.44525547445255476,0.18978102189781024,0.04671532846715329,2.8467153284671536,1.1678832116788322,0.0,19.927007299270073,68.93939393939394,12.554744525547445,74.78260869565217,4.306569343065694,64.83516483516483,0.9489051094890512,44.827586206896555,3.2116788321167884,0.0,1.3868613138686132,0.07299270072992702,7.226277372262774,0.29197080291970806,0.43795620437956206,3.0656934306569346,2.3357664233576645,0.36496350364963503,0.43795620437956206,54.54545454545454,0.29197080291970806,44.44444444444444,3.7226277372262775,29.82456140350877,0.8029197080291971,0.29197080291970806,0.9489051094890512,0.0,35.4014598540146,15.182481751824819,18.686131386861316,6.423357664233577,0.8029197080291971,45.83333333333333,20.072992700729927,2.4817518248175183,1.6058394160583942,6.204379562043796,25.4014598540146,56.310679611650485,2.408759124087591,1.2408759124087592,0.14598540145985403,0.0,6.204379562043796,4.087591240875913,46.28099173553719,Attacker,Central Attacker,4,1
414,Ángel Di María,34,34.1,0.2346041055718475,0.3519061583577712,0.0,0.2346041055718475,0.0879765395894428,0.0,0.25806451612903225,0.27272727272727276,0.3190615835777126,2.785923753665689,0.93841642228739,0.20527859237536655,45.894428152492665,73.92536608408125,22.697947214076244,86.38392857142857,16.070381231671554,76.32311977715878,6.24633431085044,53.25,10.32258064516129,0.5865102639296187,6.334310850439882,0.7917888563049853,7.9178885630498534,2.785923753665689,4.574780058651026,6.422287390029325,5.777126099706745,0.7624633431085044,0.8504398826979471,65.9090909090909,0.5865102639296187,26.31578947368421,4.07624633431085,27.4703557312253,1.0263929618768328,0.6158357771260997,0.26392961876832843,0.0,74.36950146627565,30.469208211143695,44.54545454545455,4.838709677419355,2.1114369501466275,53.333333333333336,57.0674486803519,10.410557184750733,4.6920821114369495,3.695014662756598,59.50146627565982,87.38156761412576,0.49853372434017595,1.2023460410557185,0.05865102639296187,0.0,4.897360703812317,0.029325513196480937,25.0,Attacker,Winger,6,0
415,Karl Toko Ekambi,29,46.7,0.4282655246252676,0.19271948608137043,0.042826552462526764,0.38543897216274087,0.1070663811563169,0.0,0.5246252676659529,0.449678800856531,0.14132762312633831,2.805139186295503,1.241970021413276,0.0,26.638115631691647,78.43631778058008,14.36830835117773,86.35778635778635,9.807280513918629,79.65217391304348,1.798715203426124,59.57446808510638,4.004282655246253,0.3640256959314775,2.805139186295503,0.14989293361884368,7.837259100642398,0.49250535331905776,1.8415417558886509,2.9550321199143466,3.1263383297644536,0.4282655246252676,0.29978586723768735,53.84615384615385,0.2141327623126338,18.867924528301888,2.6124197002141325,25.311203319502074,0.9635974304068522,1.006423982869379,0.49250535331905776,0.0,46.0813704496788,21.862955032119913,23.576017130620983,6.124197002141328,2.0342612419700212,57.57575757575758,34.06852248394004,6.830835117773018,3.533190578158458,3.768736616702355,36.59528907922912,72.84739982949702,0.8565310492505352,0.8779443254817987,0.042826552462526764,0.0,5.096359743040685,1.2205567451820127,48.30508474576271,Attacker,Winger,4,0
416,Myron Boadu,21,7.6,0.13157894736842105,0.13157894736842105,0.0,0.13157894736842105,0.0,0.0,0.3815789473684211,0.026315789473684213,0.05,1.5789473684210527,0.39473684210526316,0.0,11.842105263157896,77.58620689655173,6.710526315789474,80.95238095238095,4.342105263157895,89.1891891891892,0.39473684210526316,42.857142857142854,0.6578947368421053,0.0,0.5263157894736842,0.13157894736842105,5.394736842105264,0.0,0.39473684210526316,1.7105263157894737,1.973684210526316,0.39473684210526316,0.6578947368421053,71.42857142857143,0.0,0.0,4.2105263157894735,23.88059701492537,0.2631578947368421,0.13157894736842105,0.13157894736842105,0.0,26.710526315789476,10.0,15.921052631578949,6.578947368421053,1.0526315789473684,80.0,16.18421052631579,1.0526315789473684,0.9210526315789475,6.578947368421053,18.947368421052634,44.85981308411215,1.7105263157894737,0.7894736842105263,0.0,0.0,3.0263157894736845,1.3157894736842106,35.714285714285715,Attacker,Central Attacker,4,1
417,Ludovic Ajorque,28,54.2,0.4797047970479705,0.2029520295202952,0.11070110701107011,0.36900369003690037,0.16605166051660517,0.01845018450184502,0.4354243542435424,0.29889298892988925,0.07583025830258303,2.047970479704797,0.9409594095940959,0.0,20.682656826568266,71.58365261813537,11.531365313653136,78.41907151819323,6.236162361623616,70.56367432150313,1.9003690036900367,63.975155279503106,3.154981549815498,0.2029520295202952,1.7896678966789668,0.055350553505535055,9.077490774907748,1.033210332103321,0.8302583025830258,3.044280442804428,2.195571955719557,0.27675276752767525,0.6642066420664207,53.73134328358209,0.14760147601476015,13.333333333333334,3.413284132841328,24.89905787348587,0.6642066420664207,0.36900369003690037,1.2730627306273061,0.01845018450184502,39.944649446494466,20.313653136531364,17.28782287822878,5.14760147601476,0.46125461254612543,55.55555555555556,20.369003690036898,1.937269372693727,1.014760147601476,3.874538745387454,30.405904059040587,59.99271933017838,1.125461254612546,1.2361623616236161,0.03690036900369004,0.0,3.7269372693726934,5.11070110701107,55.73440643863179,Attacker,Central Attacker,1,1
418,Calvin Stengs,23,8.8,0.11363636363636363,0.0,0.0,0.11363636363636363,0.11363636363636363,0.0,0.2954545454545454,0.18181818181818182,0.03295454545454545,1.8181818181818181,0.5681818181818181,0.0,25.68181818181818,72.20447284345049,12.84090909090909,78.47222222222221,8.522727272727272,75.75757575757575,3.6363636363636362,59.25925925925925,5.909090909090908,0.3409090909090909,3.068181818181818,0.22727272727272727,8.181818181818182,0.7954545454545454,1.477272727272727,4.090909090909091,2.954545454545454,0.11363636363636363,0.45454545454545453,36.36363636363637,0.5681818181818181,38.46153846153847,2.954545454545454,18.84057971014493,0.6818181818181818,1.8181818181818181,0.5681818181818181,0.0,48.29545454545454,22.727272727272727,22.954545454545453,3.1818181818181817,1.5909090909090908,53.84615384615385,37.15909090909091,4.7727272727272725,2.2727272727272725,4.886363636363636,34.54545454545454,78.35051546391753,1.7045454545454544,0.45454545454545453,0.0,0.11363636363636363,5.454545454545454,0.0,0.0,Attacker,Winger,3,1
419,Krepin Diatta,23,7.5,0.26666666666666666,0.0,0.0,0.26666666666666666,0.4,0.0,0.09333333333333332,0.08,0.02266666666666667,0.8,0.5333333333333333,0.0,27.866666666666667,75.17985611510791,16.133333333333333,85.2112676056338,9.733333333333333,75.25773195876289,1.2,52.94117647058824,2.8,0.0,3.2,0.0,8.533333333333333,0.5333333333333333,1.6,4.266666666666667,1.6,0.26666666666666666,0.8,66.66666666666666,0.26666666666666666,40.0,4.8,30.508474576271187,1.4666666666666666,0.5333333333333333,0.4,0.0,48.266666666666666,19.6,27.733333333333334,4.0,2.0,68.18181818181817,34.266666666666666,6.666666666666667,3.066666666666667,4.533333333333333,34.8,71.7032967032967,0.9333333333333333,2.1333333333333333,0.0,0.0,7.733333333333333,2.1333333333333333,59.25925925925925,Attacker,Winger,4,0
420,Timothy Weah,22,20.6,0.14563106796116504,0.14563106796116504,0.0,0.14563106796116504,0.0970873786407767,0.0,0.2524271844660194,0.30097087378640774,0.050970873786407765,1.9417475728155338,0.5825242718446602,0.0,22.815533980582522,73.09486780715396,13.54368932038835,85.3211009174312,7.3786407766990285,71.02803738317756,0.9708737864077669,41.66666666666667,3.1067961165048543,0.24271844660194172,2.1844660194174756,0.0,6.213592233009709,0.48543689320388345,2.5728155339805823,3.5922330097087376,1.8446601941747571,0.24271844660194172,1.0679611650485437,73.33333333333333,0.48543689320388345,37.03703703703704,3.5922330097087376,25.874125874125873,0.8737864077669902,0.6310679611650485,0.48543689320388345,0.0,41.55339805825243,18.155339805825243,21.40776699029126,4.417475728155339,0.7281553398058251,50.0,28.398058252427184,5.097087378640777,1.9902912621359221,3.495145631067961,30.87378640776699,68.90574214517876,1.116504854368932,0.8737864077669902,0.04854368932038835,0.0,5.194174757281553,1.2135922330097086,37.878787878787875,Attacker,Central Attacker,3,0
421,Martin Terrier,24,47.0,0.46808510638297873,0.14893617021276595,0.02127659574468085,0.44680851063829785,0.06382978723404255,0.02127659574468085,0.3191489361702128,0.16170212765957445,0.1051063829787234,2.1702127659574466,0.9574468085106383,0.0,23.5531914893617,79.6976241900648,13.170212765957446,84.33242506811989,7.468085106382978,79.77272727272727,2.1914893617021276,78.62595419847328,3.6595744680851063,0.23404255319148937,2.25531914893617,0.0425531914893617,7.829787234042553,0.7659574468085106,1.0425531914893618,2.297872340425532,2.978723404255319,0.3617021276595745,0.8936170212765957,68.85245901639344,0.2765957446808511,26.53061224489796,5.361702127659575,28.125,1.2340425531914894,0.574468085106383,0.5106382978723404,0.0,41.02127659574468,18.872340425531913,21.25531914893617,5.148936170212766,1.1063829787234043,59.77011494252874,27.19148936170213,3.9148936170212765,2.276595744680851,3.617021276595745,30.872340425531913,68.34667922750825,1.2340425531914894,1.425531914893617,0.02127659574468085,0.0,4.595744680851064,1.9361702127659575,44.827586206896555,Attacker,Winger,3,1
422,Justin Kluivert,22,12.5,0.24,0.24,0.0,0.24,0.24,0.08,0.12,0.184,0.0096,1.36,0.48,0.16,34.8,67.3374613003096,19.12,80.20134228187919,10.88,70.46632124352331,3.76,40.17094017094017,6.4,0.8,4.08,0.0,5.52,2.64,2.88,3.84,2.16,0.48,0.56,50.0,0.24,23.076923076923077,3.6,23.809523809523807,1.68,1.28,0.16,0.0,43.92,20.08,23.28,1.84,1.92,50.0,29.52,6.64,3.44,3.12,28.16,77.02407002188184,3.36,2.72,0.0,0.08,8.56,1.52,46.34146341463415,Attacker,Winger,3,1
423,Andy Delort,30,44.1,0.47619047619047616,0.22675736961451246,0.022675736961451247,0.4535147392290249,0.15873015873015872,0.0,0.39455782312925164,0.2970521541950113,0.14399092970521543,3.2426303854875282,1.2698412698412698,0.09070294784580499,18.95691609977324,62.8099173553719,10.158730158730158,74.79131886477462,5.918367346938775,60.13824884792627,2.1768707482993195,49.48453608247423,4.512471655328798,0.6802721088435374,2.312925170068027,0.15873015873015872,8.095238095238095,0.9977324263038548,2.7210884353741496,3.4467120181405893,3.401360544217687,0.4988662131519274,0.4988662131519274,75.86206896551724,0.13605442176870747,26.08695652173913,2.585034013605442,27.469879518072286,0.47619047619047616,0.27210884353741494,0.7482993197278911,0.0,42.08616780045352,18.20861678004535,22.630385487528343,5.3061224489795915,1.1791383219954648,53.06122448979592,23.28798185941043,2.9024943310657596,1.292517006802721,4.081632653061225,31.83673469387755,60.283383426363244,1.836734693877551,1.8140589569160996,0.022675736961451247,0.0,4.761904761904762,3.9909297052154193,49.57746478873239,Attacker,Central Attacker,3,0
424,Mohamed Ali Cho,18,18.3,0.1092896174863388,0.0,0.0,0.1092896174863388,0.16393442622950818,0.0,0.34426229508196726,0.14754098360655737,0.024043715846994537,2.1857923497267757,0.6010928961748634,0.0,11.639344262295081,70.06578947368422,7.26775956284153,80.60606060606061,3.060109289617486,66.66666666666666,0.6010928961748634,42.30769230769231,1.7486338797814207,0.2185792349726776,0.9289617486338797,0.0,4.426229508196721,0.3825136612021858,1.4207650273224044,2.1857923497267757,1.9125683060109289,0.27322404371584696,0.7650273224043715,73.68421052631578,0.1092896174863388,11.11111111111111,5.8469945355191255,25.970873786407765,1.0928961748633879,0.6557377049180327,0.0,0.0,31.69398907103825,14.153005464480874,18.360655737704917,4.371584699453551,1.366120218579235,44.642857142857146,23.606557377049178,4.53551912568306,2.349726775956284,6.448087431693989,23.114754098360656,56.475300400534046,1.530054644808743,2.1857923497267757,0.0,0.0,4.48087431693989,0.7650273224043715,19.718309859154928,Attacker,Central Attacker,1,1
425,Habib Diallo,26,38.0,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.10526315789473684,0.0,0.36578947368421055,0.21052631578947367,0.10026315789473685,2.3157894736842106,0.9473684210526315,0.0,15.921052631578947,70.51282051282051,9.394736842105264,77.77777777777779,4.421052631578948,73.36244541484717,1.605263157894737,63.541666666666664,2.289473684210526,0.18421052631578946,1.5,0.10526315789473684,7.105263157894737,0.5,0.6578947368421053,2.763157894736842,2.0,0.47368421052631576,0.39473684210526316,88.23529411764706,0.10526315789473684,21.052631578947366,3.0526315789473686,26.976744186046513,0.6842105263157895,0.4473684210526316,0.6578947368421053,0.02631578947368421,34.578947368421055,16.289473684210527,16.657894736842106,4.947368421052632,0.868421052631579,49.25373134328358,22.473684210526315,2.3421052631578947,1.0789473684210527,4.973684210526316,25.736842105263158,54.03314917127072,1.0789473684210527,1.263157894736842,0.0,0.0,4.368421052631579,3.3157894736842106,44.83985765124555,Attacker,Central Attacker,1,0
426,Arnaud Kalimuendo,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,2.0,1.0,0.0,25.0,92.5925925925926,18.0,94.73684210526315,5.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,38.0,12.0,27.0,3.0,3.0,60.0,33.0,4.0,2.0,4.0,34.0,69.38775510204081,0.0,6.0,0.0,0.0,2.0,1.0,100.0,Attacker,Central Attacker,2,1
427,Randal Kolo Muani,23,56.2,0.32028469750889677,0.10676156583629892,0.0,0.32028469750889677,0.0889679715302491,0.0,0.29537366548042704,0.22419928825622773,0.11334519572953734,1.6725978647686832,0.7829181494661921,0.0,12.153024911032027,67.62376237623762,7.740213523131672,75.65217391304347,3.274021352313167,64.56140350877193,0.4448398576512455,51.02040816326531,1.8683274021352312,0.0889679715302491,0.9252669039145907,0.03558718861209964,4.839857651245551,0.12455516014234874,0.9252669039145907,2.0996441281138787,2.3665480427046264,0.4626334519572953,0.5338078291814946,65.21739130434783,0.1779359430604982,23.809523809523807,4.217081850533807,27.11670480549199,0.6405693950177935,0.4626334519572953,0.8718861209964412,0.01779359430604982,32.27758007117438,14.822064056939501,16.77935943060498,5.142348754448398,1.4768683274021353,48.8235294117647,21.423487544483983,4.0213523131672595,2.277580071174377,5.907473309608541,22.91814946619217,51.62324649298598,2.0106761565836297,2.224199288256228,0.0889679715302491,0.0,4.661921708185053,2.1352313167259784,33.80281690140845,Attacker,Central Attacker,1,1
428,Cédric Bakambu,30,1.7,1.1764705882352942,0.0,0.0,1.1764705882352942,0.5882352941176471,0.0,0.7058823529411765,0.23529411764705885,0.40588235294117647,4.11764705882353,2.3529411764705883,0.0,11.176470588235295,86.36363636363636,7.647058823529412,86.66666666666667,2.3529411764705883,80.0,1.1764705882352942,100.0,2.3529411764705883,0.0,1.1764705882352942,0.0,4.705882352941177,0.0,0.5882352941176471,1.1764705882352942,2.9411764705882355,0.5882352941176471,0.5882352941176471,100.0,0.0,0.0,5.882352941176471,27.77777777777778,0.5882352941176471,0.5882352941176471,0.0,0.0,23.529411764705884,7.0588235294117645,14.705882352941178,4.705882352941177,0.0,0.0,14.117647058823529,2.9411764705882355,0.5882352941176471,4.705882352941177,20.0,58.620689655172406,1.7647058823529411,0.5882352941176471,0.0,0.0,1.7647058823529411,2.3529411764705883,40.0,Attacker,Central Attacker,3,0
429,Mohamed Bayo,23,17.5,0.5714285714285714,0.11428571428571428,0.05714285714285714,0.5142857142857142,0.0,0.0,0.45714285714285713,0.13714285714285715,0.02857142857142857,2.4,1.1428571428571428,0.0,15.6,74.79452054794521,8.571428571428571,76.92307692307693,5.542857142857143,80.16528925619835,1.0285714285714285,81.81818181818183,3.085714285714286,0.0,1.6571428571428573,0.0,6.4,0.17142857142857143,0.22857142857142856,2.914285714285714,2.1142857142857143,0.2857142857142857,0.4,100.0,0.05714285714285714,7.142857142857142,2.914285714285714,24.056603773584907,0.6285714285714286,0.45714285714285713,0.4,0.0,30.97142857142857,16.34285714285714,13.885714285714286,4.571428571428571,1.2571428571428571,55.00000000000001,18.571428571428573,2.0,0.9714285714285714,3.7714285714285714,21.885714285714286,53.04709141274239,0.8571428571428571,0.17142857142857143,0.0,0.0,3.8857142857142857,1.8285714285714285,41.02564102564102,Attacker,Central Attacker,1,0
430,Terem Moffi,22,43.5,0.39080459770114945,0.11494252873563218,0.04597701149425287,0.3448275862068966,0.04597701149425287,0.0,0.45747126436781604,0.328735632183908,0.09885057471264368,2.206896551724138,0.7586206896551724,0.0,13.724137931034482,72.80487804878048,8.229885057471265,80.63063063063063,3.3333333333333335,67.7570093457944,1.3333333333333333,63.73626373626373,2.6206896551724137,0.09195402298850575,1.3103448275862069,0.13793103448275862,5.632183908045977,0.41379310344827586,0.5287356321839081,2.4367816091954024,2.4367816091954024,0.3448275862068966,0.2988505747126437,68.42105263157895,0.11494252873563218,16.129032258064516,3.2873563218390807,23.993288590604024,0.5287356321839081,0.41379310344827586,0.5517241379310345,0.0,31.195402298850574,16.114942528735632,15.655172413793103,4.689655172413793,1.2413793103448276,54.0,20.04597701149425,2.8735632183908044,1.9540229885057472,5.977011494252873,22.620689655172413,49.298597194388776,1.2413793103448276,0.7586206896551724,0.04597701149425287,0.0,3.9770114942528734,1.8160919540229885,34.64912280701755,Attacker,Central Attacker,1,0
431,Franck Honorat,25,50.3,0.31809145129224653,0.15904572564612326,0.0,0.31809145129224653,0.11928429423459246,0.0,0.14910536779324057,0.18091451292246521,0.1403578528827038,1.7892644135188869,0.9542743538767396,0.019880715705765408,26.123260437375748,67.76689014956163,12.584493041749504,80.43202033036849,9.00596421471173,70.01545595054097,3.598409542743539,48.39572192513369,5.149105367793241,0.8946322067594434,3.0417495029821073,0.11928429423459246,5.447316103379722,2.6043737574552686,4.155069582504971,4.572564612326044,3.9165009940357853,0.41749502982107356,1.1729622266401591,69.41176470588235,0.5566600397614314,41.7910447761194,4.512922465208748,24.54054054054054,1.2524850894632207,0.9145129224652088,0.7554671968190856,0.0,49.463220675944335,18.250497017892645,28.330019880715707,3.6381709741550696,1.2326043737574552,45.588235294117645,32.02783300198807,5.566600397614314,3.618290258449304,3.121272365805169,33.75745526838966,73.98692810457517,1.21272365805169,0.7157057654075547,0.05964214711729623,0.019880715705765408,6.043737574552685,0.7554671968190856,39.58333333333333,Attacker,Winger,1,1
432,Moses Simon,26,44.1,0.20408163265306123,0.27210884353741494,0.022675736961451247,0.18140589569160998,0.09070294784580499,0.0,0.2562358276643991,0.30612244897959184,0.08299319727891157,1.473922902494331,0.6122448979591837,0.06802721088435373,19.523809523809522,64.54272863568215,10.770975056689341,80.64516129032258,6.258503401360544,67.64705882352942,1.9954648526077097,35.34136546184739,3.945578231292517,0.6122448979591837,1.8594104308390023,0.06802721088435373,5.487528344671202,1.5873015873015872,3.6507936507936507,3.8321995464852607,3.1519274376417235,0.36281179138321995,0.6575963718820862,55.769230769230774,0.40816326530612246,37.5,3.0839002267573696,26.407766990291265,1.2471655328798186,0.7936507936507936,0.4988662131519274,0.0,42.72108843537415,15.419501133786847,26.077097505668934,4.761904761904762,1.836734693877551,49.09090909090909,31.043083900226755,6.6893424036281175,3.4240362811791383,5.079365079365079,29.002267573696145,68.28617191671115,0.5895691609977324,1.2244897959183674,0.0,0.0,5.351473922902494,0.6575963718820862,36.25,Attacker,Winger,1,0
433,Nathanael Mbuku,19,37.0,0.13513513513513514,0.05405405405405406,0.0,0.13513513513513514,0.10810810810810811,0.0,0.13783783783783782,0.10810810810810811,0.07135135135135136,1.7297297297297298,0.7297297297297297,0.0,17.945945945945947,76.05956471935853,8.891891891891891,85.67708333333334,6.864864864864865,78.88198757763976,1.5405405405405406,55.88235294117647,3.5945945945945947,0.10810810810810811,2.4054054054054053,0.21621621621621623,5.513513513513513,0.6216216216216216,0.918918918918919,2.3513513513513513,2.5405405405405403,0.2702702702702703,0.8648648648648649,64.0,0.35135135135135137,41.935483870967744,4.0,25.25597269624573,1.2162162162162162,0.9459459459459459,0.4594594594594595,0.0,35.108108108108105,17.35135135135135,15.567567567567568,2.324324324324324,1.4594594594594594,65.85365853658537,27.56756756756757,5.27027027027027,2.4324324324324325,3.5675675675675675,24.62162162162162,71.3949843260188,1.0,2.72972972972973,0.02702702702702703,0.02702702702702703,4.864864864864865,1.0,44.047619047619044,Attacker,Winger,1,1
434,Sehrou Guirassy,25,27.200000000000003,0.551470588235294,0.036764705882352935,0.036764705882352935,0.5147058823529411,0.14705882352941174,0.0,0.4448529411764705,0.27205882352941174,0.13419117647058823,2.941176470588235,1.2499999999999998,0.14705882352941174,20.14705882352941,78.06267806267806,11.985294117647058,85.78947368421052,5.147058823529411,73.68421052631578,2.0220588235294117,78.57142857142857,2.536764705882353,0.0,1.2499999999999998,0.1102941176470588,8.860294117647058,0.6985294117647058,0.2205882352941176,2.352941176470588,2.6102941176470584,0.1838235294117647,0.1838235294117647,55.55555555555556,0.0,0.0,2.536764705882353,22.54901960784314,0.7352941176470588,0.2205882352941176,0.6985294117647058,0.0,39.632352941176464,21.76470588235294,17.683823529411764,6.029411764705881,1.3235294117647058,64.28571428571429,26.323529411764703,2.389705882352941,1.213235294117647,5.220588235294117,31.76470588235294,60.50420168067227,2.1323529411764706,3.0882352941176467,0.036764705882352935,0.0,3.566176470588235,3.2720588235294112,53.6144578313253,Attacker,Central Attacker,3,1
435,Stephy Mavididi,23,41.400000000000006,0.41062801932367143,0.07246376811594202,0.0,0.41062801932367143,0.14492753623188404,0.0,0.24879227053140096,0.18599033816425117,0.0357487922705314,1.8357487922705311,0.8212560386473429,0.0,17.922705314009658,78.51851851851852,11.014492753623188,85.39325842696628,5.169082125603864,79.5539033457249,0.9178743961352656,66.66666666666666,1.690821256038647,0.19323671497584538,0.7729468599033815,0.07246376811594202,4.879227053140096,0.21739130434782605,1.0144927536231882,2.439613526570048,2.1739130434782608,0.28985507246376807,0.41062801932367143,48.57142857142857,0.4347826086956521,34.61538461538461,3.5265700483091784,23.434991974317818,0.9420289855072462,0.9420289855072462,0.2657004830917874,0.0,36.81159420289855,17.632850241545892,17.415458937198064,3.840579710144927,1.690821256038647,46.666666666666664,27.850241545893716,4.565217391304347,2.294685990338164,5.458937198067632,27.3671497584541,64.85403548941042,1.256038647342995,1.7632850241545892,0.024154589371980673,0.0,4.637681159420289,0.5555555555555555,22.772277227722775,Attacker,Winger,1,1
436,Tino Kadewere,26,25.3,0.43478260869565216,0.11857707509881422,0.0,0.43478260869565216,0.15810276679841898,0.039525691699604744,0.49011857707509876,0.4229249011857707,0.16719367588932807,2.885375494071146,1.1857707509881423,0.0,20.75098814229249,74.46808510638297,12.213438735177865,85.35911602209944,6.324110671936759,69.86899563318777,1.4229249011857708,55.38461538461539,2.411067193675889,0.1976284584980237,1.5810276679841897,0.07905138339920949,6.16600790513834,0.3952569169960474,1.5810276679841897,2.6877470355731226,2.727272727272727,0.4743083003952569,1.1462450592885376,61.702127659574465,0.5928853754940712,35.714285714285715,4.782608695652174,30.024813895781637,1.3438735177865613,1.1462450592885376,0.9486166007905138,0.0,41.976284584980235,16.877470355731226,22.134387351778656,6.363636363636363,1.2648221343873518,50.0,27.984189723320156,4.189723320158103,2.1343873517786562,4.387351778656126,29.604743083003953,68.40182648401827,1.6600790513833992,1.1462450592885376,0.039525691699604744,0.0,5.7312252964426875,1.225296442687747,38.75,Attacker,Winger,4,0
437,Bamba Dieng,21,8.4,0.47619047619047616,0.0,0.0,0.47619047619047616,0.0,0.11904761904761904,0.5714285714285714,0.03571428571428572,0.07857142857142857,3.095238095238095,1.5476190476190474,0.0,12.738095238095237,74.30555555555556,7.023809523809524,77.63157894736842,3.9285714285714284,82.5,0.7142857142857143,60.0,0.35714285714285715,0.0,0.5952380952380952,0.11904761904761904,3.452380952380952,0.23809523809523808,0.47619047619047616,2.142857142857143,1.0714285714285714,0.47619047619047616,1.4285714285714286,66.66666666666666,0.47619047619047616,33.33333333333333,3.095238095238095,19.548872180451127,0.11904761904761904,0.8333333333333333,0.5952380952380952,0.0,29.88095238095238,12.619047619047619,15.119047619047619,6.428571428571428,0.47619047619047616,44.44444444444444,18.69047619047619,3.571428571428571,2.380952380952381,4.404761904761904,21.07142857142857,54.29447852760736,1.1904761904761905,1.6666666666666665,0.23809523809523808,0.0,2.9761904761904763,1.0714285714285714,37.5,Attacker,Central Attacker,3,0
